timestamp,page_name,email,settore,citta,oggetto,stato
2026-05-24 13:53:05,Calling Mental Coach,callingmentalcoach@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Flaminia d'Aniello Life Coach,flaminiada@alice.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Coaching PNL & Training,info@coachingpnltraining.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,"FRANCO CIOFFI business coach, change manager",info@francocioffi.it,coach,,Ho cercato coach – ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Daniela Salinas,info@danielasalinas.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,RADAR - Academy & Recruiting Napoli,info@radarconsulting.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Naples Business Hub,naplesbusinesshub@libero.it,coach,,Ho cercato coach a Napoli — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Lemon Life Coaching,lemonlifecoachingbyanna@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,"Gianfranco Nocilla, MCC - Executive Coach",info@gianfranconocilla.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Maria Toziano | La Scelta Positiva Business L,info@mariatoziano.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Vincenzo Persico Innovation Team Coach,info@vincenzopersico.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Marina Manfredi Business Coach,info@marinamanfredi.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,"Dott. Marco Odino, Life e Mental Coach, Couns",marco@veritarelative.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Enza Maria Saladino - Career & Business Coach,emaria.saladino@gmail.com,coach,,Ho cercato coach a Roma — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Scuola Gestalt Coaching,info@scuolagestaltcoaching.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,ROSALBA BRUNO CERTIFIED MENTAL COACH,coach@rosalbabruno.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Laura Colombo Counselor e Coach,info@lcolombo.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Emanuela Visconti Counselor Relazionale & Lif,info@trasformiamo.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Beatrice Lencioni Counselor Relazionale & Lif,info@beatricelencioni.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,LIFE & BUSINESS COACH TORINO - BENESSERE PERS,info@personalcoachtorino.it,coach,,Ho cercato coach a Torino — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Ing. Paolo Alonge - Coach Gestione Rabbia & S,info@paoloalonge.it,coach,,Ho cercato coach — ecco i 5 clienti che non prenotano,inviata
2026-05-24 13:53:05,DR.SSA PECORARA - PSICOLOGA CLINICA E MENTAL,pecorara@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,EEC Italia,agianolio@eecitalia.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Elisa Dessy Consulting,elisadessy@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Francesca Di Falco Business Coach Bologna,francesca@francescadifalco.it,coach,,Ho cercato coach a Bologna — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,"Giulia Alessandri | Coach evolutivo, Career c",info@giuliaalessandri.coach,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Coach Bologna,ranieri.luigi@gmail.com,coach,,Ho cercato coach a Bologna — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Fulvia Silvestri - Business coach,info@fulviasilvestri.it,coach,,Ho cercato coach a Milano — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Gregorio Matteucci - Coaching & Comunicazione,gregorio.matteucci@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Dott. Luca Russo - Consulenza e Formazione,dr.russo.luca@gmail.com,coach,,Ho cercato coach – ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Mark Padellini Coaching e Formazione,info@markpadellini.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Silvia Camerini Coach PCC - Bologna,info@silviacamerini.it,coach,,Ho cercato coach a Bologna — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Innovation Coach,info@vendomeglio.com,coach,,Ho cercato coach a Vendomeglio — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,A-Equilibrium Davide Rossi,info@a-equilibrium.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Massimo Max Calvi - Coaching e mentoring in v,max@massimocalvi.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Paola Imparato - Business Coach,info@rehconsulting.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Marcella Offeddu Psicologa del lavoro ed Exec,marcella.offeddu@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Up Coaching sas,info@upcoaching.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Life & Business Coach - Federica Sguotti,info@federicasguotti.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Olimpia Gafforio Life & Business Coach,olimpiagafforio@gmail.com,coach,,Ho cercato coach a Milano — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Silvia Matesic & Massimiliano Mazia Life Coac,info@risanahub.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Sabrina Beretta - Coach e Consulente per prof,sabrina@sabrinaberetta.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Federigo Gazzarrini - Formatore e Coach,info@federigogazzarrini.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Nicola Vignolini Barbera,info@nicolavignolinibarbera.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Accademia del Coaching,info@accademiadelcoaching.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,INTEGRA Srl - Consulenza e formazione azienda,info@integracorporate.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Dott.ssa Lavinia Cicero Psicoterapeuta Relazi,info@laviniacicero.it,coach,,Ho cercato coach a Roma — nessuno prenota online,inviata
2026-05-24 13:53:05,Master Coach Italia MCI,info@mastercoachitalia.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Sport Coach Italia,info@sportcoachitalia.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Coaching Studio Club,info@coachingstudioclub.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,"Gianfranco Secondo | Mental Coach, Life, Busi",info@gianfrancosecondo.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,OSM Partner Bari,info@osmpartnerbari.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Psyche at Work,info@psycheatwork.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,BarProject Academy,info@barproject.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Innovaformazione,info@innovaformazione.net,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Studio EMBusiness - Executive Coaching per im,studioembusiness@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Dott. Marco Magliozzi - Psicologo Psicoterape,info@marcomagliozzi.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Propositi.eu,info@propositi.eu,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Damiano Depalma,info@damianodepalma.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,INCOACHING - Padova,francesca.maestro@gmail.com,coach,,Ho cercato coach a Padova — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Antonietta Verduci Consulente di Carriera Add,info@counselingvenezia.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Cristina Pasini counselor trainer coach per p,cristina.pasini@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,WikiCoaching srls,coach@wikicoaching.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Angela Furlan - Career and Business Coach,angela@latuacollegaimmaginaria.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Dott.ssa Bruna Marchetti-Consulenza filosofic,brumar245@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Ilaria Taurino - Life & Business Coach,ilariataurino.formazione@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Luna C - Literature Coach,luna@ripetizioni-inglese.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Ca' Foscari Challenge School,master.challengeschool@unive.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Roberta Moretti Business Coach,info@womanlab.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,PTManagement | Business Coaching & Formazione,achilli@ptmanagement.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,ACCADEMIA PNL E COACHING FRANCESCO SCIMO',info@accademiafrancescoscimo.it,coach,,Ho cercato coach e ho trovato ACCADEMIA PNL E COACHING FRANCESCO SCIMO',inviata
2026-05-24 13:53:05,Simona Rapisarda Coach e Formatrice,simonarap8@gmail.com,coach,,Ho cercato coach a Catania — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Dott.ssa Daniela Ferrante (Psicologa del Lavo,info@danielaferrante.it,coach,,Ho cercato coach a Milano — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Carmelo Di Salvo,info@disalvocarmelo.it,coach,,Ho cercato coach a Milano — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Dott. Rosario Antonio Grasso - Mental & life,info@rosarioantoniograsso.com,coach,,Ho cercato coach a Milano — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Giorgia Bonadies Coach,info@giorgiabonadies.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Coaching: Come un Salmone Felice,giobonadies@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Luca Bertuccini - Business Coach e Allenatore,info@coachlucabertuccini.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Scuola Coaching /Formazione & Consulting - Fr,news@formazioneconsulting.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Maria Grazia Dellacasa - Coach per il lavoro,coach@mariagraziadellacasa.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,MAURIZIO BOTTARO - Family Business Coach,info@solutionsfor.business,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,QUANTUM choice -Laura Strazzeri- Career Coach,info@quantumchoice.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Marina Negroni - Life Coach e Pedagogista Cli,marina.negroni.pro@gmail.com,coach,,Ho cercato coach a Roma — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Laura Cuttica Talice - Psicologa - Genova,lauracutticatalice@gmail.com,coach,,Ho cercato coach a Genova — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Smuvymood,valeria@smuvymood.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Monica Bruni - Business Designer & Business C,monica@monicabruni.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Scientific Training Academy,info@scientific-training.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Xelon Sinergetica S.r.l.,info@xelon.org,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Isvap Sas,info@isvap2000.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Renato The Coach - Life & Business Coach Onli,renato@renatothecoach.com,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Claudia Coppola Coaching e Formazione | Comun,info@claudiacoppolacoach.it,coach,,Ho cercato coach — ecco cosa ho trovato,inviata
2026-05-24 13:53:05,Mengozzi Andrea - Business Coach Professionis,info@mengozziconsulting.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Carla Favazza Family Coach,carla@carlafavazza.it,coach,,Ho cercato coach a Milano — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Dott. Mauro Visintainer - Mental Coach Umanis,mauro.visintainer@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Rosella Egione Corporate & Business Coach PCC,rosellaegione@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,"Francesca Viperli, Consulente Risorse Umane e",francesca.viperli@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Formazione Network,info@formazione-network.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Farsi Strada srl,paolo@farsistrada.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,"Silvia Signoretti - Facilitazione, Formazione",silvia@silviasignoretti.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Mens Plastica COACHING studio - Mental Life B,info@mensplasticacoachingstudio.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,"Dott.ssa Giuliana Lazzarotto - Psicologa, Lif",giulianalazzarotto@libero.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,"DesteCoach, coach per giovani adulti e adoles",info@destecoach.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Martina Monaco - Career Counselor,m.monaco@career-trainer.com,coach,,Ho cercato coach e ho trovato Martina Monaco - Career Counselor,errore
2026-05-24 13:53:05,GRUEMP snc,infoamico@gruemp.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Formorienta - Corsi Sicurezza sul Lavoro - Ce,info@formorienta.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,INNER S.r.l. Società Benefit | Consulenza HR,info@spazioinner.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Chiara Salvetti,chiara@chiarasalvetti.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Michele Boscaro,io@micheleboscaro.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Liliana Nistor Coaching,info@liliananistorcoaching.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Matteo Rocca Executive Coach,coach@matteorocca.com,coach,,Ho cercato coach a Milano — ecco cosa ho trovato,errore
2026-05-24 13:53:05,THE UNTRADITIONAL COACH - Stefano Brasetti,stefano.brasetti@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Sergio Omassi Formatore e Life Coach,training@omaxi.net,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Patrizia Piraino | Risorse Umane | Career Coa,info@risorse-umane.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,GIOVANNI STEFANI HUMAN & BUSINESS COACH,formazione@giovannistefani.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Dott.ssa Giovanna Danesi,info@giovannadanesi.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Patrizia Danesi - Coach e Trainer,info@patriziadanesi.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,"Formazione, Orientamento, Coaching | Elena Ve",verdinaelena@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Spiritual Coaches,spiritualcoaches24@gmail.com,coach,,Ho cercato coach a Milano — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Project Group s.r.l. SB | Consulenza aziendal,info@projectgroup.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Sesvil srl,info@sesvil.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Ellecubica S.r.l. - Formazione Leadership per,info@ellecubica.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Performa.me,sales@performa.me,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Human srl di Diego Lunati,info@diegolunati.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Benito Ranucci,benito.ranucci@gmail.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Gabriele Sol - Mental Coach,info@gabrielesol.com,coach,,Ho cercato coach a Torino — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Claudio Belotti - Business e Mental Coach,info@extraordinary.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Marzia Fucili life & business coach,marzia@marziafucilicoaching.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,BEEAIM,we@beeaim.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Diego Belotti - Mental Coach,info@diegobelotticoach.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Monica Sala,life@monicasalacoaching.it,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Andrea Regazzoni - Personal Trainer a Bergamo,info@andrearegazzoni.it,coach,,Ho cercato coach a Bergamo — ecco cosa ho trovato,errore
2026-05-24 13:53:05,OSM Partner Bergamo,info@osmpartnerbergamo.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
2026-05-24 13:53:05,Bergamo personal trainer (Di Gabriele Gualand,info@bergamopersonaltrainer.it,coach,,Ho cercato coach a Bergamo - ecco cosa ho trovato,errore
2026-05-24 13:53:05,Giorgia Carloni | Business Coach,coach@giorgiacarloni.com,coach,,Ho cercato coach — ecco cosa ho trovato,errore
